installed_capacity,eic_count,prediction_unit_id,county,datetime,is_consumption,dayofyear,hour,surface_solar_radiation_downwards_fcast_mean_by_county,dayofweek,product_type,surface_solar_radiation_downwards_fcast_mean,is_business,lowest_price_per_mwh,highest_price_per_mwh,temperature_fcast_mean_by_county,direct_solar_radiation_fcast_mean_by_county,direct_solar_radiation_fcast_mean
8075.25,692.0,45,11,1683360000000000000,0,126,8,352.47322916666667,5,3,354.7758513888889,0,44.0,49.97,3.3825927734375227,593.1481770833334,679.6122363425925
330.20000000000005,6.0,24,6,1653105600000000000,0,141,4,0.4045659722222359,5,3,0.9315749999999982,1,100.0,109.99,6.282434082031273,7.362638888888888,8.840525925925926
3537.8,71.0,56,14,1643767200000000000,0,33,2,0.0,2,3,0.0,1,74.99,89.0,-10.788142903645808,0.0,0.0
311.0,30.0,11,3,1658844000000000000,1,207,14,424.0546296296298,1,1,389.8847925925926,0,159.0,185.0,24.50262858072919,282.00786422164333,237.77580496238417
388.7000000000001,8.0,24,6,1657670400000000000,0,194,0,0.0,2,3,0.0,1,160.1,171.0,19.158654785156273,0.03555555555544743,-0.015170370370378805
50.5,5.0,26,7,1632654000000000000,1,269,11,425.5046759259259,6,2,367.39368333333334,0,49.0,55.0,12.64255506727433,787.2693364197531,601.5758648148148
268.0,10.0,63,13,1673679600000000000,1,14,7,0.0,5,1,0.0,1,49.0,75.0,2.5328613281250227,0.0,0.0
572.5,18.0,31,8,1663488000000000000,0,261,8,146.33969075520838,6,1,122.80952779224538,0,198.0,221.28,10.443139648437525,365.95486111111103,335.8334981481482
140.0,8.0,65,2,1666735200000000000,1,298,22,0.0,1,1,0.0,1,100.29,125.0,6.553247070312523,0.05774305555553379,-0.026168055555525697
7653.62,740.0,2,0,1639414800000000000,0,347,17,0.0,0,3,0.0,0,86.65,87.5,0.9855712890625228,0.0,0.0
1000.2,28.0,46,11,1638619200000000000,1,338,12,97.54381944444444,5,1,92.30199722222223,1,86.0,86.85,-7.942663574218726,183.22222222222223,251.4427259259259
1528.43,115.0,12,3,1676394000000000000,0,45,17,0.0414814814815069,1,3,0.6305185185185034,0,54.0,62.74,-2.0657307942708107,4.407129629629708,8.48748518518521
220.1,21.0,11,3,1641960000000000000,0,12,4,0.0,2,1,0.0,0,94.5,109.0,-10.624342346191382,0.0,0.0
649.9000000000001,46.0,51,13,1646528400000000000,0,65,1,0.0,6,3,0.0,0,93.74,141.0,-4.713964843749977,0.0,0.0
572.2,16.0,24,6,1681437600000000000,1,104,2,0.0,4,3,0.0,1,46.0,52.7,6.809869384765648,0.0,0.0
335.5,15.0,8,1,1670086800000000000,1,337,17,0.0,5,3,0.0,1,133.0,157.9,-1.1503255208333105,0.0,0.0
119.2,15.0,57,15,1639242000000000000,1,345,17,0.0,5,1,0.0,0,87.95,89.46,2.9579711914062727,0.0,0.0
177.70000000000002,19.0,6,1,1683838800000000000,0,131,21,9.075833333333549,3,1,4.733314814814876,0,39.01,44.99,8.98712565104169,37.767037037037575,22.157674074074055
135.0,9.0,65,2,1678752000000000000,0,73,0,0.0,1,1,0.0,1,51.5,53.9,0.0031372070312727478,0.0,0.0
326.8,21.0,15,4,1665608400000000000,0,285,21,0.0,2,1,0.0,0,135.0,170.0,4.844812011718773,0.0,0.0
1444.0,44.0,18,4,1681560000000000000,1,105,12,449.9825000000001,5,3,499.1369,1,46.2,52.64,6.458825683593773,236.74639756944467,398.7399975694445
97.0,15.0,44,11,1675580400000000000,0,36,7,0.0,6,2,0.0,0,61.5,65.1,-10.278967285156225,0.0,0.0
1162.2,32.0,33,8,1663218000000000000,1,258,5,0.0,3,3,0.0,1,196.82,226.37,10.004663085937525,0.0,0.0
8683.28,841.0,2,0,1655388000000000000,1,167,14,686.5266111111112,3,3,645.2361814814815,0,96.5,109.0,16.578790283203148,687.2829722222223,600.728424074074
352.70000000000005,32.0,34,9,1642698000000000000,1,20,17,0.0,3,1,0.0,0,70.01,85.82,-0.5804402669270606,0.0,0.0
1238.98,103.0,32,8,1683187200000000000,0,124,8,210.39485243055535,3,3,322.6819931712963,0,41.06,51.5,3.3254638671875227,95.29160210503488,591.6370835865162
165.10000000000002,12.0,13,3,1667260800000000000,1,305,0,0.0,1,1,0.0,1,101.0,133.0,7.665307617187523,0.0,0.0
610.4,44.0,51,13,1642003200000000000,1,12,16,0.0,2,3,0.004029629629629689,0,94.5,109.0,-4.728979492187477,0.0,0.20669629629629585
1230.6,33.0,18,4,1644814800000000000,0,45,5,0.0,0,3,0.0,1,74.85,79.0,1.0363861083984602,0.0,0.0
20.5,5.0,44,11,1652695200000000000,1,136,10,631.4318055555555,0,2,606.6800574074074,0,100.0,110.0,11.222940063476587,794.3884722222222,752.3729462962964
2729.5,76.0,23,5,1654160400000000000,0,153,9,357.8571759259259,3,3,265.6028351851852,1,94.01,106.0,12.310744222005233,322.7346759259259,171.37195000000003
1945.4,51.0,42,10,1634446800000000000,0,290,5,0.0,6,3,0.0,1,66.51,67.99,9.346953328450544,0.0,0.0
110.0,8.0,62,2,1639216800000000000,0,345,10,19.524121670193143,5,1,15.326348059082033,0,87.95,89.46,-1.2529357910156023,0.0,0.24591111111111114
3741.17,316.0,45,11,1651950000000000000,0,127,19,46.38305555555564,5,3,45.14927777777767,0,102.0,111.12,12.456018066406275,8.205972222222613,22.25539444444444
481.7000000000001,48.0,43,11,1636700400000000000,0,316,7,0.0,4,1,0.003600231481481454,0,64.0,72.0,4.274148559570335,0.0,0.44695555555555566
135.0,9.0,65,2,1682816400000000000,1,120,1,0.0,6,1,0.0,1,46.85,51.96,7.376794433593773,0.0,0.0
311.8,20.0,15,4,1660903200000000000,0,231,10,497.7609722222222,4,1,446.99848333333335,0,220.0,244.99,26.43464050292971,702.6662065972223,552.1940880787035
482.6,9.0,66,4,1651946400000000000,1,127,18,105.24374999999998,5,1,81.69068333333335,1,102.0,111.12,12.3168884277344,30.997777777777515,24.977037037037036
606.58,23.0,37,9,1647824400000000000,0,80,1,0.01708333333340305,0,3,-0.008753703703738814,1,82.01,83.9,-1.663712565104144,0.0,0.0
1707.7,47.0,60,15,1668992400000000000,0,325,1,0.0,0,3,0.0,1,109.0,128.0,-9.384008789062475,0.0,0.0
429.0,10.0,59,15,1638500400000000000,0,337,3,0.0,4,1,0.0,1,85.2,93.9,-4.503808593749977,0.0,0.0
119.2,15.0,57,15,1639771200000000000,0,351,20,0.0,4,1,0.0,0,85.01,89.0,-1.8204589843749772,0.0,0.0
2662.48,80.0,30,7,1673460000000000000,0,11,18,0.0,2,3,0.0,1,74.97,84.99,1.5754774305555783,0.0,0.0
1411.0,43.0,4,0,1631178000000000000,0,252,9,289.5561579861111,3,1,267.496083912037,1,46.4,47.64,16.347741699218773,618.0630852457682,498.2629074679905
428.4,40.0,53,14,1671343200000000000,1,352,6,0.0,6,1,0.0,0,112.83,148.0,-10.53557942708331,0.0,0.0
544.5,16.0,31,8,1669701600000000000,1,333,6,0.0,1,1,0.0,0,128.0,138.0,-1.2235473632812273,0.0,0.0
87.2,10.0,15,4,1635721200000000000,1,304,23,0.0,6,1,0.0,0,63.0,67.98,7.193231201171898,0.0,0.0
1133.12,92.0,35,9,1640512800000000000,0,360,10,50.248706710250296,6,3,46.421799302842885,0,102.5,103.74,-11.485530598958308,277.22490415219903,183.9427411892361
1406.1,114.0,39,10,1638194400000000000,0,333,14,31.908784722222222,0,3,21.369206944444443,0,86.0,89.79,-1.1405293782551855,6.465370370370369,2.0943407407407393
323.70000000000005,12.0,22,5,1647331200000000000,0,74,8,202.67524594907408,1,1,188.98654224537037,1,92.05,105.0,-0.7209431966145606,605.7031915509259,558.9200508101852
459.5,35.0,53,14,1654758000000000000,0,160,7,289.257505787037,3,1,268.1532094907407,0,93.0,98.79,14.642195638020858,572.750108360008,499.3364194711191
16894.98,408.0,5,0,1671174000000000000,0,350,7,0.0,4,3,0.0,1,138.0,155.0,-6.718188476562477,0.0,0.0
826.58,31.0,37,9,1679058000000000000,1,76,13,446.8807870370368,4,3,439.069587037037,1,42.0,51.0,3.3005615234375227,655.7101388888885,616.1680944444444
700.3000000000001,68.0,19,5,1679594400000000000,0,82,18,5.314120370370309,3,1,4.642357407407409,0,42.0,48.64,4.40662027994794,5.831111111111075,1.772088888888893
183.2,19.0,6,1,1677754800000000000,0,61,11,365.61833333333334,3,1,367.87501481481485,0,49.03,60.87,2.539778645833356,783.050830439815,703.9244304398148
1719.0,46.0,46,11,1673262000000000000,0,9,11,25.04684841579861,0,1,22.451774341724537,1,76.0,82.95,-4.274328613281227,0.0,0.05841111111111072
610.5500000000001,51.0,9,2,1664247600000000000,0,270,3,0.0,1,3,0.0,0,186.0,229.0,5.285852050781273,0.0,0.0
2167.6,39.0,30,7,1638338400000000000,1,335,6,0.0,2,3,0.0,1,87.0,89.59,-2.417496744791644,0.0,0.0
26.5,7.0,44,11,1666540800000000000,0,296,16,44.9134461805555,6,2,45.770305439814805,0,107.0,116.0,8.620133972167991,70.40189453125001,33.65854638310187
2018.6,14.0,28,7,1630645200000000000,1,246,5,0.0,4,0,0.0,1,45.62,46.29,13.935713704427108,0.0,0.0
694.0,33.0,31,8,1682866800000000000,1,120,15,594.7272222222218,6,1,504.40710370370374,0,46.85,51.96,9.972924804687525,752.557230902778,532.8220012731482
146.5,11.0,62,2,1648425600000000000,0,87,0,0.0,0,1,0.0,0,83.02,88.7,-3.7149414062499773,0.0,0.0
964.2,22.0,33,8,1655971200000000000,0,174,8,450.8911111111111,3,3,409.28139259259257,1,116.0,200.0,19.620568847656273,748.335277777778,648.2596629629629
305.5,13.0,8,1,1644573600000000000,0,42,10,180.33197627314817,4,3,165.41773182870372,1,79.24,82.02,1.0383036295573145,622.7034897754811,423.24079347918473
121.0,19.0,1,0,1651438800000000000,1,121,21,0.3724444444444998,6,2,0.38002962962959524,0,97.0,107.93,3.837872314453148,6.082222222222231,4.955822222222147
910.5,22.0,3,0,1672344000000000000,0,363,20,0.0,3,0,0.0,1,77.0,91.29,1.6850524902343977,0.0,0.0
338.5,25.0,53,14,1643421600000000000,1,29,2,0.0,5,1,0.0,0,91.82,95.63,-4.175268554687477,0.0,0.0
1008.8,85.0,25,7,1660046400000000000,1,221,12,642.238287037037,1,1,633.648775925926,0,170.0,197.0,19.27317030164933,721.3144753086419,704.5821888888889
757.4000000000001,25.0,52,13,1656226800000000000,1,177,7,293.3508159722219,6,3,280.7795567129629,1,128.1,135.0,23.133569335937523,620.6140451388887,597.331319212963
422.6,17.0,55,14,1669032000000000000,0,325,12,98.28915509259258,0,1,72.22385138888889,1,109.0,128.0,-5.91314290364581,23.08148148148148,37.211970370370366
762.0,23.0,59,15,1678856400000000000,1,74,5,0.0,2,1,0.0,1,49.0,53.75,4.062316894531273,0.0,0.0
481.7000000000001,48.0,43,11,1636657200000000000,1,315,19,0.0,3,1,0.0,0,65.0,75.99,7.334161376953148,0.0,0.0
905.5,22.0,3,0,1667466000000000000,1,307,9,21.059860460069437,3,0,44.828201200810184,1,97.02,127.0,7.220935058593772,0.9052221408420152,62.31502954824941
1758.2,46.0,60,15,1658350800000000000,0,201,21,13.863999999999669,2,3,25.66797037037033,1,161.1,168.99,16.760205078125022,96.17422222222231,137.5272296296297
591.5,23.0,10,2,1637481600000000000,0,325,8,4.749756944444437,6,3,4.011264814814815,1,80.0,89.0,1.3577209472656477,15.820833333333345,22.206211111111116
239.5,9.0,40,10,1632272400000000000,0,265,1,0.0,2,1,0.0,1,47.0,49.2,8.783705647786482,0.0,0.0
140.20000000000002,15.0,61,0,1666656000000000000,0,298,0,0.0,1,2,0.0,1,100.29,125.0,3.950305175781273,-0.00786050754122695,0.0011468998661567707
2600.6000000000004,86.0,42,10,1684792800000000000,0,142,22,0.0,0,3,0.000948148148151328,1,34.11,37.0,12.277174886067733,0.0,0.03887407407410744
635.77,67.0,7,1,1671483600000000000,0,353,21,0.0,0,3,0.0,0,112.0,135.0,1.684004720052106,0.0,0.0
136.20000000000002,12.0,50,13,1636664400000000000,0,315,21,0.02388888888890505,3,1,0.005400000000000393,0,65.0,75.99,7.595056152343773,0.0,0.0
220.1,21.0,11,3,1641495600000000000,0,6,19,0.0,3,1,0.0,0,89.0,112.6,-9.270117187499975,-0.026515842013888364,0.0028767505786963187
295.7,45.0,57,15,1676880000000000000,1,51,8,55.29803114149306,0,1,33.19274225260417,0,49.0,56.0,-6.468066406249977,143.33211111111112,45.190125925925926
118.2,10.0,50,13,1632258000000000000,0,264,21,0.0,1,1,0.0,0,48.0,50.4,5.894311523437523,0.0,0.0
2535.4,93.0,4,0,1677074400000000000,1,53,14,166.43413888888892,2,1,200.4189685185185,1,49.01,61.99,-6.173999023437477,107.72644270833334,234.42985011574075
2560.7000000000003,49.0,14,3,1656640800000000000,0,182,2,0.0,4,3,0.0,1,127.1,150.0,18.77228190104169,0.0,0.0
1549.56,122.0,54,14,1642687200000000000,0,20,14,47.10732928240741,3,3,39.32309224537037,0,70.01,85.82,-0.04481608072914395,81.74222222222222,69.63780740740741
119.2,15.0,57,15,1638464400000000000,1,336,17,0.0,3,1,0.0,0,85.0,87.7,-3.5455078124999773,0.0,0.0
391.7000000000001,36.0,11,3,1669374000000000000,0,329,11,55.91686197916667,4,1,46.85053605324074,0,130.5,136.99,-3.1434895833333107,9.347922928421587,12.958945150643808
1646.7,46.0,60,15,1679947200000000000,1,86,20,0.0,0,3,0.0,1,44.49,60.0,1.0917968750000226,0.0,0.0
2799.5,77.0,23,5,1649203200000000000,1,96,0,0.0,2,3,0.0,1,114.74,125.52,-2.835862223307269,0.0,0.0
1031.43,78.0,51,13,1681711200000000000,0,107,6,10.756223958333436,0,3,14.908686111111095,0,46.5,60.0,5.172998046875023,0.0044444444444444,32.57700555555557
943.08,35.0,37,9,1675684800000000000,0,37,12,229.6640248842593,0,3,201.075165625,1,62.5,66.92,0.8086791992187727,623.7609324363426,439.35654725115734
118.0,26.0,1,0,1663837200000000000,0,265,9,196.52457118055557,3,2,198.63991932870368,0,210.0,229.0,10.354559326171898,393.4684444444444,370.43466666666666
1719.0,46.0,46,11,1675450800000000000,1,34,19,0.0,4,1,0.0,1,64.0,68.0,-3.7426208496093523,0.0,0.0
119.8,21.0,1,0,1649340000000000000,1,97,14,123.59358333333337,3,2,153.59867962962966,0,107.82,125.5,2.8755859375000226,1.2779621582031186,15.342199195240148
645.2,18.0,24,6,1669374000000000000,0,329,11,35.83936197916668,4,3,46.85053605324074,1,130.5,136.99,-1.3528808593749773,8.737552558051195,12.958945150643808
635.77,67.0,7,1,1670166000000000000,1,338,15,3.001481481481484,6,3,0.9630222222222229,0,130.0,146.97,-0.45527750651039395,8.626666666666663,0.9098666666666663
1709.15,148.0,20,5,1666285200000000000,0,293,17,18.001342592592533,3,3,16.497461111111107,0,110.0,195.0,6.81500651041669,127.23708333333333,50.118742592592575
6227.75,129.0,48,11,1663430400000000000,1,260,16,162.8123611111111,5,3,219.47985740740734,1,193.0,231.5,12.844956970214866,136.5191666666667,304.29718148148146
52.5,15.0,1,0,1680163200000000000,0,89,8,106.48094444444442,3,2,74.60757407407408,0,46.1,51.99,-2.169384765624977,180.88474305555562,65.55733564814814
5720.400000000001,114.0,48,11,1634414400000000000,0,289,20,0.0,5,3,0.0,1,67.01,68.02,5.842034912109398,0.0,0.0
921.18,72.0,32,8,1661580000000000000,0,239,6,23.163762478298445,5,3,16.666977293113455,0,240.0,290.0,17.609765625000023,105.9380555555555,84.17645555555552
1927.06,147.0,54,14,1658192400000000000,0,200,1,0.0,1,3,0.0,0,160.0,169.0,13.511865234375025,0.01143518518521583,0.0010055555555815465
295.0,14.0,36,9,1678248000000000000,1,67,4,0.0,2,1,0.0,1,49.0,57.0,-3.0873982747395607,0.0,0.0
564.5,19.0,31,8,1677531600000000000,1,58,21,0.0,0,1,0.0,0,46.0,60.0,-4.069067382812477,0.0,0.0
2714.9,96.0,4,0,1672196400000000000,1,362,3,0.0,2,1,0.0,1,83.51,110.0,1.3881958007812727,0.0,0.0
3767.68,395.0,0,0,1667145600000000000,0,303,16,4.834833333333341,6,1,6.040166666666665,0,88.29,122.0,6.308215332031272,51.07236111111111,37.362138888888886
3877.3,80.0,56,14,1668283200000000000,0,316,20,0.0,5,3,0.0,1,100.0,110.0,9.574873860677107,-0.011021412036977067,0.0017785879629733815
1008.8,85.0,25,7,1661641200000000000,0,239,23,0.0,5,1,0.0,0,240.0,290.0,20.744253200954883,0.0,0.0
2676.2000000000003,48.0,14,3,1682694000000000000,0,118,15,483.07597222222233,4,3,524.2293944444444,1,45.0,51.99,7.88959147135419,456.5006481481478,570.8553740740741
3112.76,266.0,27,7,1670490000000000000,1,342,9,8.28900447892554,3,3,8.35883310546875,0,130.01,145.0,-0.20636935763886616,0.20796296296296296,0.5735658564814815
2921.48,77.0,30,7,1679493600000000000,0,81,14,80.79119888117287,2,3,86.91915937499999,1,42.0,48.0,3.7917792426215504,11.78864197530866,7.2590222222222245
213.9,20.0,50,13,1678158000000000000,1,66,3,0.014305555555552,1,1,0.00316481481481485,0,48.0,59.06,-8.126440429687477,0.0,0.0
1882.7,50.0,52,13,1685473200000000000,1,150,19,223.02319444444402,1,3,236.14840925925927,1,28.16,36.98,14.451684570312525,581.2723611111105,578.3387907407407
263.90000000000003,14.0,13,3,1644188400000000000,1,37,23,0.0,6,1,0.0,1,80.49,86.0,0.2020304361979394,0.0,0.0
2194.2000000000003,65.0,42,10,1665428400000000000,1,283,19,0.0,0,3,0.0,1,120.0,144.29,11.905348714192733,0.0,0.0
658.0,11.0,3,0,1659484800000000000,0,215,0,0.0,2,0,0.0,1,189.98,199.0,15.535455322265648,0.0,0.0
2476.0,68.0,23,5,1636563600000000000,0,314,17,0.0,2,3,0.0,1,69.84,77.0,8.716292317708357,0.0,0.0
3240.08,272.0,27,7,1679544000000000000,0,82,4,0.0,3,3,0.0,0,42.0,48.64,4.893233235677106,0.0,0.0
2560.7000000000003,49.0,14,3,1659182400000000000,1,211,12,632.2291203703703,5,3,651.5843796296297,1,167.0,205.0,18.780745442708355,638.0090277777779,678.9794574074074
1618.6,11.0,28,7,1678330800000000000,1,68,3,0.027978395061767143,3,0,0.007435185185186132,1,49.5,55.55,-4.43694661458331,0.0,0.0
1686.58,158.0,35,9,1678554000000000000,1,70,17,20.77148148148126,5,3,18.248933333333333,0,49.1,52.04,-5.772070312499977,0.0066666666666606,0.18628148148147575
2950.37,321.0,0,0,1656662400000000000,0,182,8,285.7400381944445,4,1,306.4576678240741,0,127.1,150.0,22.400292968750023,226.9925931532117,301.35265241247106
468.5,41.0,53,14,1665291600000000000,1,282,5,0.0,6,1,0.0,0,130.0,144.29,7.586999511718773,0.0,0.0
458.7000000000001,42.0,11,3,1679569200000000000,1,82,11,371.0497164351853,3,1,360.2083534722222,0,42.0,48.64,8.395043945312523,362.74019404658566,402.4775570095486
1190.99,104.0,58,15,1668758400000000000,0,322,8,9.189196180555554,4,3,5.402772106481481,0,108.0,123.82,-3.155200195312477,16.92285015190972,29.22610941116898
382.2000000000001,35.0,19,5,1653105600000000000,0,141,4,3.092083333333331,5,1,0.9315749999999982,0,100.0,109.99,5.33588053385419,30.59027777777776,8.840525925925926
907.9,26.0,52,13,1659895200000000000,1,219,18,240.82347222222234,6,3,238.7342277777777,1,185.0,195.99,19.459924316406273,429.1788888888882,379.5077777777778
296.0,11.0,36,9,1643335200000000000,1,28,2,0.0,4,1,0.0,1,89.5,104.67,0.16966145833335608,0.0,0.0
3316.0,355.0,0,0,1659607200000000000,1,216,10,454.77272222222217,3,1,492.2337592592592,0,189.74,201.37,21.81994628906252,472.7763888888888,557.2041222222222
452.6,18.0,55,14,1666526400000000000,1,296,12,80.72717013888888,6,1,113.44278495370372,1,107.0,116.0,8.712040201822939,17.78370370370376,84.34097777777781
855.0,10.0,17,4,1632412800000000000,0,266,16,123.5390277777777,3,0,97.89677592592594,1,47.46,50.4,9.264794921875025,67.85755055745446,67.84806907597293
311.8,20.0,15,4,1659675600000000000,1,217,5,12.160083177354323,4,1,8.479697066243448,0,185.0,205.0,17.139520263671898,80.9375885624354,57.150277451324435
448.8,42.0,38,10,1652641200000000000,0,135,19,215.73555555555564,6,1,191.51517037037038,0,102.0,110.0,8.240696207682314,566.3666666666664,509.4982814814814
1101.52,92.0,35,9,1646186400000000000,0,61,2,0.0,2,3,0.0,0,84.0,87.0,-2.495987955729144,0.0,0.0
141.70000000000002,22.0,1,0,1644040800000000000,1,36,6,0.0,5,2,0.0,0,79.5,85.7,-1.1646850585937272,0.0,0.0
798.83,55.0,12,3,1650909600000000000,1,115,18,72.72990740740738,0,3,145.4609296296296,0,101.0,108.0,8.552107747395857,17.622268518518577,198.1032166666666
4974.215,509.0,0,0,1683561600000000000,0,128,16,560.9380277777778,0,1,532.5760722222223,0,41.1,51.0,9.293103027343774,817.1453888888888,725.1503666666667
734.5,16.0,3,0,1665374400000000000,0,283,4,-0.01205555555554837,0,0,3.3333333335581286e-05,1,120.0,144.29,8.225500488281273,0.0,0.0
589.8000000000001,56.0,38,10,1663981200000000000,1,267,1,0.00037037037031949156,5,1,0.0008444444444103212,0,184.0,220.0,10.913913981119817,0.0,0.0
441.0,33.0,53,14,1647543600000000000,1,76,19,0.0,3,1,0.0,0,82.5,93.0,0.19948730468752277,0.0,0.0
470.0,12.0,64,15,1649203200000000000,1,96,0,0.0,2,0,0.0,1,114.74,125.52,-3.317309570312477,0.0,0.0
437.6,18.0,55,14,1671318000000000000,1,351,23,0.0,5,1,0.0,1,136.33,152.94,-13.127559407552061,0.0,0.0
1545.06,119.0,54,14,1645452000000000000,1,52,14,45.0410908564815,0,3,46.149120486111116,0,71.5,78.0,1.136580403645856,0.0,1.9943111111111094
627.5500000000001,54.0,9,2,1665777600000000000,0,287,20,0.0,4,3,0.0,0,145.02,159.0,9.017877197265648,0.0,0.0
8120.25,173.0,48,11,1676325600000000000,1,44,22,0.0,0,3,0.0,1,54.0,63.24,0.9262481689453352,0.0,0.0
68.0,5.0,62,2,1637938800000000000,0,330,15,1.4576215277777536,4,1,4.2713104166666644,0,82.82,91.3,-1.6649841308593523,4.119999999999948,4.936059259259257
1068.6,13.0,28,7,1654408800000000000,0,156,6,133.61963445216045,6,0,129.8303702546296,1,91.0,100.0,11.10868055555558,273.51999909577535,193.6309620587384
239.5,9.0,40,10,1638003600000000000,1,331,9,13.11712962962963,5,1,20.953755671296296,1,82.82,86.46,1.507399495442731,0.08835648148148327,26.99814814814815
367.7000000000001,19.0,8,1,1684972800000000000,0,145,0,0.0,3,3,0.0,1,33.56,36.96,13.487532552083358,0.051111111110913064,0.0055999999998797186
2371.58,198.0,27,7,1659639600000000000,0,216,19,177.12962962962962,3,3,172.29502222222223,0,189.74,201.37,22.719344075520855,475.3367901234568,450.6566518518519
2787.18,222.0,54,14,1684774800000000000,0,142,17,289.93310185185175,0,3,370.7560944444444,0,34.11,37.0,18.752791341145855,244.79250000000016,451.41578888888887
86.5,8.0,6,1,1642669200000000000,1,20,9,4.341188512731484,3,1,8.223635734953705,0,70.01,85.82,1.1350443522135645,0.2648148148148148,4.963170370370372
637.5500000000001,55.0,9,2,1668848400000000000,0,323,9,27.475824178059895,5,3,21.90179177065249,0,108.0,119.99,-4.847937011718727,68.96000000000001,15.8792
304.3,25.0,34,9,1635991200000000000,0,308,2,0.0,3,1,0.0,0,59.0,83.69,6.810337320963565,0.0,0.0
